Fecha,Presion,Altitud,Humedad,Temperatura,Ocupacion
24/09/2019 19:18,94914.2,547.96,57,29.37,H
24/09/2019 19:18,94913.08,548.06,56.96,29.38,H
24/09/2019 19:18,94910.72,548.27,56.91,29.38,H
24/09/2019 19:18,94915.55,547.84,56.86,29.37,H
24/09/2019 19:18,94914.48,547.94,56.84,29.37,H
24/09/2019 19:18,94913.92,547.99,56.83,29.38,H
24/09/2019 19:18,94918.84,547.55,56.82,29.39,H
24/09/2019 19:18,94916.77,547.74,56.82,29.39,H
24/09/2019 19:18,94915.81,547.82,56.85,29.39,H
24/09/2019 19:18,94917.27,547.69,56.86,29.39,H
24/09/2019 19:18,94916.27,547.78,56.86,29.39,H
24/09/2019 19:18,94915.98,547.8,56.85,29.39,H
24/09/2019 19:18,94917.33,547.69,56.83,29.4,H
24/09/2019 19:18,94917.5,547.67,56.82,29.4,H
24/09/2019 19:18,94919.13,547.53,56.87,29.41,H
24/09/2019 19:18,94918.28,547.6,56.92,29.41,H
24/09/2019 19:18,94915.41,547.85,56.92,29.41,H
24/09/2019 19:18,94919.05,547.53,56.91,29.42,H
24/09/2019 19:18,94915.24,547.87,56.88,29.42,H
24/09/2019 19:18,94916.55,547.75,56.86,29.43,H
24/09/2019 19:18,94919.52,547.49,56.85,29.43,H
24/09/2019 19:18,94920.3,547.43,56.83,29.45,H
24/09/2019 19:18,94922.7,547.21,56.81,29.46,H
24/09/2019 19:18,94920.02,547.45,56.79,29.46,H
24/09/2019 19:18,94919.5,547.5,56.77,29.47,H
24/09/2019 19:18,94918.49,547.58,56.73,29.48,H
24/09/2019 19:18,94915.3,547.86,56.72,29.48,H
24/09/2019 19:18,94919.47,547.5,56.7,29.49,H
24/09/2019 19:18,94918.06,547.62,56.69,29.48,H
24/09/2019 19:18,94919.41,547.5,56.68,29.49,H
24/09/2019 19:18,94917.62,547.66,56.67,29.49,H
24/09/2019 19:18,94918.34,547.6,56.67,29.48,H
24/09/2019 19:19,94918.8,547.56,56.67,29.49,H
24/09/2019 19:19,94919.3,547.51,56.66,29.49,H
24/09/2019 19:19,94915.93,547.81,56.65,29.49,H
24/09/2019 19:19,94920.02,547.45,56.58,29.5,H
24/09/2019 19:19,94918.01,547.63,56.49,29.49,H
24/09/2019 19:19,94916.55,547.75,56.43,29.48,H
24/09/2019 19:19,94914.53,547.93,56.39,29.48,H
24/09/2019 19:19,94915.24,547.87,56.37,29.48,H
24/09/2019 19:19,94919.02,547.54,56.38,29.48,H
24/09/2019 19:19,94917.14,547.7,56.35,29.48,H
24/09/2019 19:19,94916.81,547.73,56.34,29.48,H
24/09/2019 19:19,94916.7,547.74,56.33,29.47,H
24/09/2019 19:19,94918.33,547.6,56.34,29.47,H
24/09/2019 19:19,94919.5,547.5,56.34,29.48,H
24/09/2019 19:19,94917.67,547.66,56.34,29.48,H
24/09/2019 19:19,94918.45,547.59,56.34,29.49,H
24/09/2019 19:19,94919.57,547.49,56.36,29.5,H
24/09/2019 19:19,94920.07,547.45,56.37,29.51,H
24/09/2019 19:19,94919.41,547.5,56.37,29.5,H
24/09/2019 19:19,94919.69,547.48,56.38,29.5,H
24/09/2019 19:19,94918.17,547.61,56.39,29.5,H
24/09/2019 19:19,94919.91,547.46,56.4,29.5,H
24/09/2019 19:19,94917.55,547.67,56.4,29.5,H
24/09/2019 19:19,94921.25,547.34,56.36,29.51,H
24/09/2019 19:19,94917.88,547.64,56.33,29.51,H
24/09/2019 19:19,94920.13,547.44,56.29,29.52,H
24/09/2019 19:19,94920.45,547.41,56.25,29.53,H
24/09/2019 19:19,94920.45,547.41,56.24,29.53,H
24/09/2019 19:19,94920.87,547.38,56.24,29.54,H
24/09/2019 19:19,94921.92,547.28,56.26,29.55,H
24/09/2019 19:19,94916.66,547.74,56.34,29.54,H
24/09/2019 19:19,94921.48,547.32,56.4,29.55,H
24/09/2019 19:19,94921.88,547.29,56.43,29.55,H
24/09/2019 19:19,94919.12,547.53,56.44,29.56,H
24/09/2019 19:19,94920.3,547.43,56.46,29.57,H
24/09/2019 19:19,94919.9,547.46,56.47,29.57,H
24/09/2019 19:19,94921.08,547.36,56.47,29.57,H
24/09/2019 19:19,94919.78,547.47,56.48,29.57,H
24/09/2019 19:19,94921.07,547.36,56.51,29.58,H
24/09/2019 19:19,94918.61,547.57,56.54,29.57,H
24/09/2019 19:19,94919.05,547.53,56.56,29.57,H
24/09/2019 19:19,94918.77,547.56,56.58,29.57,H
24/09/2019 19:19,94918.77,547.56,56.59,29.57,H
24/09/2019 19:19,94921.97,547.28,56.59,29.58,H
24/09/2019 19:19,94920.23,547.43,56.58,29.59,H
24/09/2019 19:19,94921.52,547.32,56.57,29.59,H
24/09/2019 19:19,94921.31,547.34,56.56,29.6,H
24/09/2019 19:19,94924.22,547.08,56.56,29.6,H
24/09/2019 19:19,94921.64,547.31,56.56,29.6,H
24/09/2019 19:19,94919.06,547.53,56.56,29.6,H
24/09/2019 19:19,94922.14,547.26,56.55,29.61,H
24/09/2019 19:19,94922.31,547.25,56.54,29.61,H
24/09/2019 19:19,94924.83,547.03,56.53,29.62,H
24/09/2019 19:19,94921.3,547.34,56.52,29.63,H
24/09/2019 19:19,94919.66,547.48,56.51,29.63,H
24/09/2019 19:19,94920.78,547.38,56.51,29.64,H
24/09/2019 19:19,94921.79,547.29,56.5,29.64,H
24/09/2019 19:19,94917.77,547.65,56.51,29.65,H
24/09/2019 19:19,94921.02,547.36,56.5,29.66,H
24/09/2019 19:19,94920.91,547.37,56.49,29.67,H
24/09/2019 19:20,94919.33,547.51,56.48,29.68,H
24/09/2019 19:20,94919.38,547.51,56.46,29.69,H
24/09/2019 19:20,94922.23,547.26,56.45,29.7,H
24/09/2019 19:20,94918.72,547.56,56.43,29.71,H
24/09/2019 19:20,94919.27,547.52,56.42,29.72,H
24/09/2019 19:20,94919.44,547.5,56.41,29.72,H
24/09/2019 19:20,94919.99,547.45,56.4,29.73,H
24/09/2019 19:20,94919.7,547.48,56.39,29.74,H
24/09/2019 19:20,94918.52,547.58,56.37,29.75,H
24/09/2019 19:20,94922.5,547.23,56.37,29.76,H
24/09/2019 19:20,94921.73,547.3,56.5,29.76,H
24/09/2019 19:20,94915.79,547.82,56.66,29.77,H
24/09/2019 19:20,94914.95,547.89,56.77,29.76,H
24/09/2019 19:20,94910.45,548.29,56.75,29.74,H
24/09/2019 19:20,94911.68,548.18,56.68,29.75,H
24/09/2019 19:20,94910.95,548.25,56.67,29.74,H
24/09/2019 19:20,94910.19,548.31,56.67,29.72,H
24/09/2019 19:20,94909.33,548.39,56.65,29.7,H
24/09/2019 19:20,94911.48,548.2,56.63,29.71,H
24/09/2019 19:20,94910.75,548.26,56.62,29.71,H
24/09/2019 19:20,94914.61,547.92,56.55,29.73,H
24/09/2019 19:20,94911.02,548.24,56.5,29.72,H
24/09/2019 19:20,94911.7,548.18,56.42,29.72,H
24/09/2019 19:20,94908.66,548.45,56.21,29.72,H
24/09/2019 19:20,94909.9,548.34,56.19,29.73,H
24/09/2019 19:20,94911.41,548.21,56.19,29.73,H
24/09/2019 19:20,94909.73,548.35,56.21,29.73,H
24/09/2019 19:20,94910.23,548.31,56.6,29.72,H
24/09/2019 19:20,94911.13,548.23,56.61,29.7,H
24/09/2019 19:20,94909.16,548.4,56.34,29.7,H
24/09/2019 19:20,94912.92,548.07,55.88,29.69,H
24/09/2019 19:20,94909.57,548.26,55.57,29.67,H
24/09/2019 19:20,94910.58,548.28,55.49,29.68,H
24/09/2019 19:20,94913.44,548.03,55.48,29.67,H
24/09/2019 19:20,94910.52,548.28,55.62,29.64,H
24/09/2019 19:20,94912.59,548.1,56.02,29.65,H
24/09/2019 19:20,94909.75,548.35,56.45,29.62,H
24/09/2019 19:20,94908.91,548.43,56.74,29.62,H
24/09/2019 19:20,94912.17,548.08,56.52,29.6,H
24/09/2019 19:20,94909.25,548.39,56.52,29.61,H
24/09/2019 19:20,94910.53,548.28,56.39,29.61,H
24/09/2019 19:20,94911.14,548.23,56.26,29.62,H
24/09/2019 19:20,94910.92,548.25,56.03,29.62,H
24/09/2019 19:20,94911.76,548.18,55.79,29.62,H
24/09/2019 19:20,94913.77,548,55.61,29.64,H
24/09/2019 19:20,94913.33,548.04,55.39,29.64,H
24/09/2019 19:20,94912.7,548.09,55.27,29.64,H
24/09/2019 19:20,94913.9,547.99,55.4,29.65,H
24/09/2019 19:20,94911.91,548.16,55.64,29.65,H
24/09/2019 15:56,94990.08,541.3,59.46,28.49,M
24/09/2019 15:56,94991.54,541.17,59.13,28.49,M
24/09/2019 15:56,94992.72,541.07,58.82,28.49,M
24/09/2019 15:56,94994.06,540.95,58.47,28.49,M
24/09/2019 15:56,94993.11,541.04,58.17,28.49,M
24/09/2019 15:56,94994.23,540.94,57.9,28.49,M
24/09/2019 15:56,94992.88,541.06,57.68,28.49,M
24/09/2019 15:56,94992.94,541.05,57.47,28.49,M
24/09/2019 15:56,94993.05,541.04,57.45,28.49,M
24/09/2019 15:56,94994.95,540.87,57.49,28.5,M
24/09/2019 15:56,94994.84,540.88,57.26,28.5,M
24/09/2019 15:56,94994.67,540.9,57.18,28.5,M
24/09/2019 15:56,94992.48,541.09,56.81,28.5,M
24/09/2019 15:56,94994.23,540.94,56.54,28.5,M
24/09/2019 15:56,94994.14,540.95,56.26,28.47,M
24/09/2019 15:56,94993.19,541.03,56.1,28.47,M
24/09/2019 15:56,94996.05,540.78,56.08,28.47,M
24/09/2019 15:56,94994.7,540.9,56,28.46,M
24/09/2019 15:56,94995.99,540.78,55.87,28.46,M
24/09/2019 15:56,94991.52,541.18,55.74,28.44,M
24/09/2019 15:56,94990.62,541.25,55.66,28.43,M
24/09/2019 15:56,94989.11,541.39,55.59,28.43,M
24/09/2019 15:56,94991.59,541.17,55.45,28.4,M
24/09/2019 15:56,94993.45,541.01,55.42,28.4,M
24/09/2019 15:56,94995.74,540.81,55.44,28.4,M
24/09/2019 15:56,94995.52,540.83,55.57,28.4,M
24/09/2019 15:56,94995.69,540.81,55.69,28.39,M
24/09/2019 15:56,94994.95,540.87,55.79,28.38,M
24/09/2019 15:56,94999.6,540.47,55.94,28.38,M
24/09/2019 15:56,94994.34,540.93,55.99,28.38,M
24/09/2019 15:56,94998.2,540.59,56.03,28.39,M
24/09/2019 15:56,94996.02,540.78,56.05,28.39,M
24/09/2019 15:56,94995.19,540.85,56.03,28.4,M
24/09/2019 15:57,94995.41,540.83,55.99,28.4,M
24/09/2019 15:57,94997.31,540.67,55.96,28.4,M
24/09/2019 15:57,94998.82,540.53,56.02,28.41,M
24/09/2019 15:57,95000.11,540.42,56.15,28.41,M
24/09/2019 15:57,94996.8,540.71,56.15,28.41,M
24/09/2019 15:57,94996.92,540.7,56.16,28.42,M
24/09/2019 15:57,94995.07,540.86,56.28,28.41,M
24/09/2019 15:57,94996.08,540.78,56.16,28.42,M
24/09/2019 15:57,94998.2,540.59,56.08,28.41,M
24/09/2019 15:57,94997.48,540.65,55.86,28.41,M
24/09/2019 15:57,94998.43,540.57,55.79,28.41,M
24/09/2019 15:57,94997.42,540.66,55.81,28.41,M
24/09/2019 15:57,94998.7,540.55,55.85,28.41,M
24/09/2019 15:57,94998.48,540.56,55.82,28.41,M
24/09/2019 15:57,94999.05,540.52,55.81,28.41,M
24/09/2019 15:57,94996.3,540.76,55.79,28.41,M
24/09/2019 15:57,94994.06,540.95,55.68,28.41,M
24/09/2019 15:57,94995.19,540.85,55.63,28.41,M
24/09/2019 15:57,94997.2,540.68,55.61,28.41,M
24/09/2019 15:57,94996.52,540.74,55.59,28.41,M
24/09/2019 15:57,94992.27,541.11,55.59,28.4,M
24/09/2019 15:57,94996.92,540.7,55.6,28.41,M
24/09/2019 15:57,94992.72,541.07,55.62,28.41,M
24/09/2019 15:57,94999.61,540.47,55.65,28.42,M
24/09/2019 15:57,94998.94,540.52,55.67,28.42,M
24/09/2019 15:57,94998.01,540.61,55.66,28.42,M
24/09/2019 15:57,94999.49,540.48,55.66,28.42,M
24/09/2019 15:57,94996.5,540.74,55.7,28.42,M
24/09/2019 15:57,94997.67,540.64,55.97,28.43,M
24/09/2019 15:57,94999.07,540.51,56.16,28.43,M
24/09/2019 15:57,94998.4,540.57,56.04,28.43,M
24/09/2019 15:57,94995.38,540.84,55.89,28.43,M
24/09/2019 15:57,94999.63,540.46,55.88,28.43,M
24/09/2019 15:57,94994.25,540.94,56.11,28.44,M
24/09/2019 15:57,94995.32,540.84,56.12,28.44,M
24/09/2019 15:57,94996.61,540.73,56.04,28.45,M
24/09/2019 15:57,94995.44,540.83,55.97,28.46,M
24/09/2019 15:57,94993.19,541.03,55.84,28.45,M
24/09/2019 15:57,94992.74,541.07,55.75,28.45,M
24/09/2019 15:57,94996.33,540.75,55.68,28.45,M
24/09/2019 15:57,94995.05,540.87,55.63,28.45,M
24/09/2019 15:57,94998.23,540.59,55.54,28.45,M
24/09/2019 15:57,94995.99,540.78,55.5,28.45,M
24/09/2019 15:57,94997.22,540.68,55.49,28.45,M
24/09/2019 15:57,94993.59,540.99,55.51,28.46,M
24/09/2019 15:57,94996.44,540.74,55.5,28.46,M
24/09/2019 15:57,94991.41,541.19,55.43,28.46,M
24/09/2019 15:57,94995.55,540.82,55.37,28.45,M
24/09/2019 15:57,94996.38,540.75,55.3,28.46,M
24/09/2019 15:57,94996.95,540.7,55.26,28.46,M
24/09/2019 15:57,94992.74,541.07,55.23,28.46,M
24/09/2019 15:57,94995.66,540.81,55.21,28.45,M
24/09/2019 15:57,94992.35,541.1,55.19,28.45,M
24/09/2019 15:57,94993.53,541,55.18,28.45,M
24/09/2019 15:57,94991.57,540.92,55.17,28.46,M
24/09/2019 15:57,94992.52,541.09,55.15,28.45,M
24/09/2019 15:57,94991.96,541.14,55.14,28.47,M
24/09/2019 15:57,94994.88,540.88,55.13,28.47,M
24/09/2019 15:57,94992.69,541.07,55.11,28.47,M
24/09/2019 15:57,94992.35,541.1,55.11,28.47,M
24/09/2019 15:58,94993.47,541,55.11,28.47,M
24/09/2019 15:58,94995.18,540.85,55.11,28.48,M
24/09/2019 15:58,94993.84,540.97,55.1,28.48,M
24/09/2019 15:58,94994.06,540.95,55.11,28.48,M
24/09/2019 15:58,94993.84,540.97,55.11,28.48,M
24/09/2019 15:58,94993.39,541.01,55.12,28.48,M
24/09/2019 15:58,94992.05,541.13,55.12,28.49,M
24/09/2019 15:58,94992.55,541.09,55.12,28.49,M
24/09/2019 15:58,94992.09,541.13,55.11,28.49,M
24/09/2019 15:58,94992.21,541.12,55.12,28.49,M
24/09/2019 15:58,94993.84,540.97,55.11,28.5,M
24/09/2019 15:58,94992.6,541.08,55.11,28.5,M
24/09/2019 15:58,94993.72,540.98,55.1,28.5,M
24/09/2019 15:58,94994.39,540.92,55.09,28.5,M
24/09/2019 15:58,94991.38,541.19,55.08,28.5,M
24/09/2019 15:58,94993.39,541.01,55.06,28.5,M
24/09/2019 15:58,94988.73,541.42,55.05,28.5,M
24/09/2019 15:58,94994.9,540.88,55.04,28.51,M
24/09/2019 15:58,94991.03,541.22,55.02,28.51,M
24/09/2019 15:58,94990.81,541.24,54.98,28.51,M
24/09/2019 15:58,94991.31,541.19,54.96,28.51,M
24/09/2019 15:58,94991.59,541.17,54.95,28.51,M
24/09/2019 15:58,94991.15,541.21,54.94,28.51,M
24/09/2019 15:58,94991.15,541.21,54.93,28.52,M
24/09/2019 15:58,94991.48,541.18,54.92,28.52,M
24/09/2019 15:58,94992.05,541.13,54.91,28.52,M
24/09/2019 15:58,94990.03,541.31,54.91,28.52,M
24/09/2019 15:58,94989.69,541.34,54.88,28.52,M
24/09/2019 15:58,94992.16,541.12,54.87,28.52,M
24/09/2019 15:58,94991.59,541.17,54.87,28.53,M
24/09/2019 15:58,94990.42,541.27,54.87,28.53,M
24/09/2019 15:58,94989.19,541.38,54.87,28.53,M
24/09/2019 15:58,94992.73,541.07,54.85,28.53,M
24/09/2019 15:58,94990.45,541.27,54.81,28.54,M
24/09/2019 15:58,94988.7,541.42,54.79,28.54,M
24/09/2019 15:58,94990.55,541.26,54.75,28.55,M
24/09/2019 15:58,94993.13,541.03,54.74,28.55,M
24/09/2019 15:58,94989.88,541.32,54.75,28.56,M
24/09/2019 15:58,94989.27,541.37,54.75,28.56,M
24/09/2019 15:58,94991.45,541.18,54.75,28.56,M
24/09/2019 15:58,94992.41,541.1,54.75,28.57,M
24/09/2019 15:58,94992.3,541.11,54.73,28.57,M
24/09/2019 15:58,94992.23,541.11,54.69,28.57,M
24/09/2019 15:58,94991.62,541.17,54.67,28.57,M
24/09/2019 15:58,94992.73,541.07,54.66,28.57,M
24/09/2019 15:58,94988.27,541.46,54.65,28.57,M
24/09/2019 15:58,94992.8,541.06,54.65,28.57,M
24/09/2019 15:58,94989.88,541.32,54.64,28.57,M
24/09/2019 15:58,94991,541.22,54.64,28.56,M
24/09/2019 15:58,94991.06,541.22,54.64,28.57,M
24/09/2019 15:58,94991.28,541.2,54.64,28.57,M
24/09/2019 15:58,94992.52,541.09,54.64,28.57,M
24/09/2019 15:58,94991.67,541.16,54.63,28.57,M
24/09/2019 15:58,94989.72,541.33,54.63,28.58,M
24/09/2019 15:58,94991.73,541.16,54.62,28.58,M
24/09/2019 15:58,94993.75,540.98,54.59,28.58,M
24/09/2019 15:58,94992.45,541.09,54.58,28.58,M
24/09/2019 15:58,94992.45,541.09,54.58,28.58,M
24/09/2019 15:58,94994.25,540.94,54.58,28.59,M
24/09/2019 15:58,94991.73,541.16,54.59,28.59,M
24/09/2019 15:59,94993.36,541.15,54.54,28.59,M
24/09/2019 15:59,94990.72,541.25,54.59,28.59,M
24/09/2019 15:59,94993.16,541.03,54.58,28.59,M
24/09/2019 15:59,94991.87,541.15,54.57,28.6,M
24/09/2019 15:59,94990.24,541.29,54.57,28.6,M
24/09/2019 15:59,94990.69,541.25,54.57,28.6,M
24/09/2019 15:59,94994.84,540.88,54.55,28.6,M
24/09/2019 15:59,94995.9,540.79,54.54,28.6,M
24/09/2019 15:59,94990.41,541.27,54.52,28.6,M
24/09/2019 15:59,94991.48,541.18,54.5,28.59,M
24/09/2019 15:59,94993.09,541.04,54.53,28.6,M
24/09/2019 15:59,94991.31,541.19,54.55,28.6,M
24/09/2019 15:59,94992.82,541.06,54.53,28.6,M
24/09/2019 15:59,94993.94,540.96,54.45,28.6,M
24/09/2019 15:59,94994.67,540.9,54.38,28.6,M
24/09/2019 15:59,94995.39,540.84,54.34,28.6,M
24/09/2019 15:59,94994.27,540.93,54.32,28.61,M
24/09/2019 15:59,94994.89,540.88,54.31,28.61,M
24/09/2019 15:59,94994.22,540.94,54.29,28.61,M
24/09/2019 15:59,94993.83,540.97,54.27,28.61,M
24/09/2019 15:59,94994,540.96,54.26,28.61,M
24/09/2019 15:59,94992.77,541.07,54.25,28.61,M
24/09/2019 15:59,94993.6,540.99,54.25,28.61,M
24/09/2019 15:59,94995.73,540.81,54.28,28.61,M
24/09/2019 15:59,94992.48,541.09,54.28,28.61,M
24/09/2019 15:59,94993.55,541,54.29,28.61,M
24/09/2019 15:59,94990.91,541.23,54.28,28.61,M
24/09/2019 15:59,94992.93,541.05,54.27,28.61,M
24/09/2019 15:59,94992.66,541.08,54.27,28.62,M
24/09/2019 15:59,94991.64,541.17,54.28,28.62,M
24/09/2019 15:59,94990.91,541.23,54.3,28.62,M
24/09/2019 15:59,94991.7,541.16,54.31,28.63,M
24/09/2019 15:59,94991.03,541.22,54.33,28.63,M
24/09/2019 15:59,94990.75,541.24,54.32,28.63,M
24/09/2019 15:59,94991.14,541.21,54.33,28.64,M
24/09/2019 15:59,94989.62,541.34,54.34,28.64,M
24/09/2019 15:59,94991.33,541.19,54.32,28.65,M
24/09/2019 15:59,94989.7,541.33,54.3,28.65,M
24/09/2019 15:59,94990.6,541.26,54.28,28.65,M
24/09/2019 15:59,94992.17,541.12,54.32,28.66,M
24/09/2019 15:59,94992.95,541.05,54.34,28.66,M
24/09/2019 15:59,94990.09,541.3,54.34,28.67,M
24/09/2019 15:59,94990.71,541.25,54.34,28.67,M
24/09/2019 15:59,94990.05,541.31,54.35,28.67,M
24/09/2019 15:59,94993.69,540.99,54.36,28.67,M
24/09/2019 15:59,94993.17,541.03,54.38,28.68,M
24/09/2019 15:59,94990.55,541.26,54.41,28.68,M
24/09/2019 15:59,94991.22,541.2,54.41,28.69,M
24/09/2019 15:59,94991.44,541.18,54.41,28.68,M
24/09/2019 15:59,94989.42,541.36,54.39,28.68,M
24/09/2019 15:59,94992.05,541.13,54.39,28.69,M
24/09/2019 15:59,94992.73,541.07,54.4,28.69,M
24/09/2019 15:59,94991.33,541.19,54.4,28.69,M
24/09/2019 15:59,94987.97,541.49,54.41,28.69,M
24/09/2019 15:59,94989.11,541.39,54.42,28.7,M
24/09/2019 15:59,94989.67,541.34,54.42,28.71,M
24/09/2019 15:59,94989.45,541.36,54.42,28.71,M
24/09/2019 15:59,94991.35,541.19,54.41,28.71,M
24/09/2019 15:59,94991.3,541.2,54.4,28.72,M
24/09/2019 16:00,94992.47,541.09,54.4,28.72,M
24/09/2019 16:00,94987.55,541.52,54.39,28.71,M
24/09/2019 16:00,94988.83,541.41,54.39,28.71,M
24/09/2019 16:00,94989.78,541.33,54.39,28.72,M
24/09/2019 16:00,94986.25,541.64,54.39,28.72,M
24/09/2019 16:00,94987.2,541.55,54.38,28.71,M
24/09/2019 16:00,94991.19,541.21,54.39,28.71,M
24/09/2019 16:00,94990.73,541.24,54.4,28.71,M
24/09/2019 16:00,94990,541.31,54.41,28.72,M
24/09/2019 16:00,94988.83,541.41,54.43,28.72,M
24/09/2019 16:00,94989.05,541.39,54.42,28.72,M
24/09/2019 16:00,94988.44,541.45,54.41,28.72,M
24/09/2019 16:00,94989.31,541.37,54.4,28.73,M
24/09/2019 16:00,94988.35,541.45,54.39,28.73,M
24/09/2019 16:00,94990.48,541.27,54.37,28.74,M
24/09/2019 16:00,94988.58,541.43,54.36,28.75,M
24/09/2019 16:00,94991.05,541.22,54.34,28.75,M
24/09/2019 16:00,94990.42,541.27,54.33,28.75,M
24/09/2019 16:00,94987.63,541.52,54.31,28.75,M
24/09/2019 16:00,94988.47,541.44,54.29,28.75,M
24/09/2019 16:00,94989.75,541.33,54.27,28.75,M
24/09/2019 16:00,94991.55,541.17,54.25,28.75,M
24/09/2019 16:00,94987.68,541.51,54.24,28.75,M
24/09/2019 16:00,94989.05,541.39,54.25,28.76,M
24/09/2019 16:00,94989.16,541.38,54.26,28.76,M
24/09/2019 16:00,94990.56,541.26,54.28,28.76,M
24/09/2019 16:00,94988.88,541.41,54.28,28.76,M
24/09/2019 16:00,94988.2,541.47,54.29,28.77,M
24/09/2019 16:00,94987.59,541.52,54.3,28.76,M
24/09/2019 16:00,94990.28,541.28,54.29,28.76,M
24/09/2019 16:00,94989.44,541.36,54.29,28.76,M
24/09/2019 16:00,94987.37,541.54,54.29,28.77,M
24/09/2019 16:00,94989.72,541.33,54.29,28.77,M
24/09/2019 16:00,94989.22,541.38,54.29,28.77,M
24/09/2019 16:00,94989.95,541.31,54.29,28.77,M
24/09/2019 16:00,94988.44,541.45,54.29,28.77,M
24/09/2019 16:00,94985.46,541.71,54.35,28.77,M
24/09/2019 16:00,94982.92,541.93,54.25,28.73,M
24/09/2019 16:00,94982.5,541.97,54.23,28.72,M
24/09/2019 16:00,94987.98,541.49,54.38,28.72,M
24/09/2019 16:00,94984.02,541.83,54.48,28.71,M
24/09/2019 16:00,94987.52,541.53,54.68,28.7,M
24/09/2019 16:00,94982.53,541.96,54.7,28.67,M
24/09/2019 16:00,94983.86,541.85,54.84,28.64,M
24/09/2019 16:00,94982.68,541.95,54.85,28.64,M
24/09/2019 16:00,94984.64,541.78,54.95,28.63,M
24/09/2019 16:00,94987.05,541.57,55.08,28.63,M
24/09/2019 16:00,94987.22,541.55,54.9,28.62,M
24/09/2019 16:00,94985.54,541.7,54.83,28.61,M
24/09/2019 16:00,94985.03,541.74,54.75,28.59,M
24/09/2019 16:00,94982.16,542,54.76,28.57,M
24/09/2019 16:00,94980.76,542.12,55.06,28.56,M
24/09/2019 16:00,94983.84,541.85,55.19,28.57,M
24/09/2019 16:00,94987.14,541.56,54.89,28.55,M
24/09/2019 16:00,94983.78,541.85,54.75,28.55,M
24/09/2019 16:00,94987.64,541.52,54.6,28.55,M
24/09/2019 16:00,94993.41,541.01,54.51,28.54,M
24/09/2019 16:00,94995.94,540.79,54.49,28.54,M
24/09/2019 16:00,94996.05,540.78,54.49,28.55,M
24/09/2019 16:00,94998.28,540.58,54.49,28.56,M
24/09/2019 16:01,94995.7,540.81,54.48,28.56,M
24/09/2019 16:01,94994.25,540.94,54.5,28.57,M
24/09/2019 16:01,94995.98,540.78,54.44,28.58,M
24/09/2019 16:01,94993.3,541.02,54.39,28.58,M
24/09/2019 16:01,94993.91,540.97,54.39,28.58,M
24/09/2019 16:01,94997.3,540.67,54.41,28.59,M
24/09/2019 16:01,94998.73,540.54,54.48,28.58,M
24/09/2019 16:01,94995.98,540.78,54.54,28.58,M
24/09/2019 16:01,94995.94,540.79,54.54,28.57,M
24/09/2019 16:01,94996.49,540.74,54.53,28.56,M
24/09/2019 16:01,94996.77,540.72,54.55,28.57,M
24/09/2019 16:01,94996.21,540.76,54.56,28.57,M
24/09/2019 16:01,94997.11,540.69,54.57,28.57,M
24/09/2019 16:01,94994.48,540.92,54.6,28.56,M
24/09/2019 16:01,94996.27,540.76,54.63,28.56,M
24/09/2019 16:01,94996.88,540.71,54.64,28.57,M
24/09/2019 16:01,94995.2,540.85,54.66,28.58,M
24/09/2019 16:01,94996.73,540.72,54.65,28.6,M
24/09/2019 16:01,94997.63,540.64,54.63,28.61,M
24/09/2019 16:01,94995.67,540.81,54.62,28.62,M
24/09/2019 16:01,94997.02,540.69,54.6,28.62,M
24/09/2019 16:01,94997.69,540.63,54.57,28.63,M
24/09/2019 16:01,94994.55,540.91,54.6,28.63,M
24/09/2019 16:01,94996.01,540.78,54.6,28.64,M
24/09/2019 16:01,94996.54,540.74,54.58,28.65,M
24/09/2019 16:01,94997.09,540.69,54.56,28.67,M
24/09/2019 16:01,94998.95,540.52,54.54,28.67,M
24/09/2019 16:01,94996.81,540.71,54.46,28.68,M
24/09/2019 16:01,94994.97,540.87,54.4,28.68,M
24/09/2019 16:01,94995.98,540.78,54.43,28.68,M
24/09/2019 16:01,94996.59,540.73,54.41,28.69,M
24/09/2019 16:01,94996.37,540.75,54.35,28.69,M
24/09/2019 16:01,94998.33,540.58,54.33,28.69,M
24/09/2019 16:01,94995.83,540.8,54.29,28.7,M
24/09/2019 16:01,94995.89,540.79,54.28,28.7,M
24/09/2019 16:01,94993.7,540.98,54.26,28.71,M
24/09/2019 16:01,94995.55,540.82,54.2,28.71,M
24/09/2019 16:01,94996,540.78,54.14,28.71,M
24/09/2019 16:01,94994.44,540.92,54.12,28.71,M
24/09/2019 16:01,94996.67,540.72,54.09,28.71,M
24/09/2019 16:01,94992.36,541.1,54.08,28.7,M
24/09/2019 16:01,94995.05,540.87,54.07,28.71,M
24/09/2019 16:01,94996.84,540.71,54.06,28.72,M
24/09/2019 16:01,94997.68,540.64,54.06,28.72,M
24/09/2019 16:01,94994.34,540.93,54.04,28.73,M
24/09/2019 16:01,94992.97,541.05,54.02,28.72,M
24/09/2019 16:01,94995.61,540.82,54.01,28.72,M
24/09/2019 16:01,94994.32,540.93,53.95,28.72,M
24/09/2019 16:01,94994.32,540.93,53.91,28.72,M
24/09/2019 16:01,94994.88,540.88,53.88,28.72,M
24/09/2019 16:01,94997.62,540.64,53.85,28.72,M
24/09/2019 16:01,94995.19,540.85,53.84,28.73,M
24/09/2019 16:01,94994.46,540.92,53.83,28.74,M
